,H_datetime,H_gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,H_cat
635,02.11.2020 11:45,FootballFootballITALY: Serie A - Round 6,Verona,0,35,6,5,1,,5,2,0,1,11,3,0,,103,5,43,19,02.11.2020 11:45,FootballFootballITALY: Serie A - Round 6,Benevento,0,65,4,2,2,,16,1,0,3,7,2,1,,215,9,65,25,cat640
636,01.11.2020 11:45,FootballFootballITALY: Serie A - Round 6,Sampdoria,1,50,4,1,3,,6,5,0,1,9,3,,,149,4,46,24,01.11.2020 11:45,FootballFootballITALY: Serie A - Round 6,Genoa,1,50,3,2,1,,10,4,3,0,4,1,,,196,11,49,18,cat641
637,01.11.2020 11:45,FootballFootballITALY: Serie A - Round 6,Sampdoria,0,66,5,2,3,,9,2,1,2,10,2,,,260,4,75,29,01.11.2020 11:45,FootballFootballITALY: Serie A - Round 6,Genoa,0,34,4,2,2,,11,0,2,2,7,0,,,127,8,51,10,cat642
638,01.11.2020 09:00,FootballFootballITALY: Serie A - Round 6,AS Roma,1,51,7,4,3,,8,5,1,0,8,2,,,179,10,59,23,01.11.2020 09:00,FootballFootballITALY: Serie A - Round 6,Fiorentina,0,49,1,0,1,,9,1,0,3,8,1,,,171,4,43,7,cat643
639,01.11.2020 09:00,FootballFootballITALY: Serie A - Round 6,AS Roma,1,35,4,3,1,,9,2,1,1,9,1,0,,128,10,40,27,01.11.2020 09:00,FootballFootballITALY: Serie A - Round 6,Fiorentina,0,65,2,1,1,,10,3,1,2,8,1,1,,298,4,69,32,cat644
640,01.11.2020 09:00,FootballFootballITALY: Serie A - Round 6,Napoli,0,41,9,4,5,,4,3,1,2,1,,,,210,10,65,32,01.11.2020 09:00,FootballFootballITALY: Serie A - Round 6,Sassuolo,1,59,3,2,1,,2,3,0,4,4,,,,334,7,44,15,cat645
641,01.11.2020 09:00,FootballFootballITALY: Serie A - Round 6,Napoli,0,47,9,3,6,,6,9,2,1,6,2,,,180,12,55,50,01.11.2020 09:00,FootballFootballITALY: Serie A - Round 6,Sassuolo,1,53,5,3,2,,6,0,0,3,5,2,,,225,5,41,10,cat646
642,01.11.2020 06:00,FootballFootballITALY: Serie A - Round 6,Spezia,1,39,4,2,2,,9,0,1,1,6,,,,180,9,38,13,01.11.2020 06:00,FootballFootballITALY: Serie A - Round 6,Juventus,1,61,5,2,3,,5,1,2,1,6,,,,279,2,57,18,cat647
643,01.11.2020 06:00,FootballFootballITALY: Serie A - Round 6,Spezia,0,45,7,1,6,,4,4,2,0,8,3,,,186,6,50,34,01.11.2020 06:00,FootballFootballITALY: Serie A - Round 6,Juventus,0,55,3,3,0,,10,2,3,1,1,1,,,213,8,41,15,cat648
644,01.11.2020 06:00,FootballFootballITALY: Serie A - Round 6,Torino,2,49,5,3,2,,5,4,1,0,5,0,,,191,6,44,10,01.11.2020 06:00,FootballFootballITALY: Serie A - Round 6,Lazio,3,51,3,1,2,,6,0,2,1,4,1,,,232,17,61,25,cat649
645,01.11.2020 06:00,FootballFootballITALY: Serie A - Round 6,Torino,1,40,3,3,0,,8,3,1,1,6,2,,,191,5,43,21,01.11.2020 06:00,FootballFootballITALY: Serie A - Round 6,Lazio,1,60,6,4,2,,6,1,1,2,8,3,,,240,9,55,32,cat650
646,01.11.2020 03:30,FootballFootballITALY: Serie A - Round 6,Udinese,0,45,5,2,3,,6,2,0,2,5,2,,,164,10,43,27,01.11.2020 03:30,FootballFootballITALY: Serie A - Round 6,AC Milan,1,55,4,3,1,,5,1,1,2,5,1,,,289,10,73,29,cat651
647,01.11.2020 03:30,FootballFootballITALY: Serie A - Round 6,Udinese,1,49,2,1,1,,8,0,2,0,9,0,,,148,4,56,13,01.11.2020 03:30,FootballFootballITALY: Serie A - Round 6,AC Milan,1,51,4,1,3,,11,3,2,0,7,1,,,236,7,71,28,cat652
648,31.10.2020 12:45,FootballFootballITALY: Serie A - Round 6,Bologna,0,55,10,7,3,,8,6,2,1,4,1,,,180,6,56,29,31.10.2020 12:45,FootballFootballITALY: Serie A - Round 6,Cagliari,1,45,3,2,1,,6,1,1,6,7,3,,,132,6,43,21,cat653
649,31.10.2020 12:45,FootballFootballITALY: Serie A - Round 6,Bologna,3,53,6,4,2,,12,1,0,1,8,2,,,172,5,46,25,31.10.2020 12:45,FootballFootballITALY: Serie A - Round 6,Cagliari,1,47,3,2,1,,8,2,1,2,12,0,,,161,7,77,34,cat654
650,31.10.2020 10:00,FootballFootballITALY: Serie A - Round 6,Inter,1,62,6,2,4,,3,10,1,0,8,0,,,243,4,93,52,31.10.2020 10:00,FootballFootballITALY: Serie A - Round 6,Parma,0,38,0,0,0,,9,1,1,2,2,1,,,118,11,21,3,cat655
651,31.10.2020 10:00,FootballFootballITALY: Serie A - Round 6,Inter,1,66,12,7,5,,5,5,2,1,5,1,,,279,7,89,46,31.10.2020 10:00,FootballFootballITALY: Serie A - Round 6,Parma,2,34,4,3,1,,6,1,1,5,5,0,,,70,13,24,4,cat656
652,31.10.2020 07:00,FootballFootballITALY: Serie A - Round 6,Crotone,1,47,2,1,1,,10,0,1,3,3,0,,,194,12,45,8,31.10.2020 07:00,FootballFootballITALY: Serie A - Round 6,Atalanta,2,53,7,5,2,,4,2,0,0,10,1,,,238,15,68,37,cat657
653,31.10.2020 07:00,FootballFootballITALY: Serie A - Round 6,Crotone,0,37,2,1,1,,13,1,1,2,8,1,,,151,6,41,18,31.10.2020 07:00,FootballFootballITALY: Serie A - Round 6,Atalanta,0,63,9,2,7,,9,1,1,1,12,2,,,297,7,85,51,cat658
654,26.10.2020 12:45,FootballFootballITALY: Serie A - Round 5,AC Milan,1,58,7,6,1,,8,5,4,4,6,,,,241,3,56,20,26.10.2020 12:45,FootballFootballITALY: Serie A - Round 5,AS Roma,1,42,5,5,0,,10,4,0,5,9,,,,174,2,40,16,cat659
655,26.10.2020 12:45,FootballFootballITALY: Serie A - Round 5,AC Milan,2,54,6,5,1,,5,2,3,2,9,3,,,195,8,46,15,26.10.2020 12:45,FootballFootballITALY: Serie A - Round 5,AS Roma,2,46,6,4,2,,9,3,0,3,6,2,,,193,4,49,23,cat660
656,25.10.2020 12:45,FootballFootballITALY: Serie A - Round 5,Juventus,0,56,6,2,4,,8,2,3,0,10,0,,,242,10,45,24,25.10.2020 12:45,FootballFootballITALY: Serie A - Round 5,Verona,0,44,2,0,2,,13,2,2,2,6,1,,,179,10,69,35,cat661
657,25.10.2020 12:45,FootballFootballITALY: Serie A - Round 5,Juventus,1,62,10,6,4,,14,4,1,1,4,1,,,271,10,70,39,25.10.2020 12:45,FootballFootballITALY: Serie A - Round 5,Verona,1,38,3,2,1,,5,1,1,5,13,3,,,98,2,46,18,cat662
658,25.10.2020 10:00,FootballFootballITALY: Serie A - Round 5,Fiorentina,2,43,3,2,1,,10,2,1,2,8,0,,,120,8,36,16,25.10.2020 10:00,FootballFootballITALY: Serie A - Round 5,Udinese,1,57,4,3,1,,9,3,3,0,7,1,,,191,5,42,29,cat663
659,25.10.2020 10:00,FootballFootballITALY: Serie A - Round 5,Fiorentina,1,51,1,1,0,,12,0,0,2,8,1,,,163,3,45,20,25.10.2020 10:00,FootballFootballITALY: Serie A - Round 5,Udinese,1,49,7,3,4,,7,4,4,0,7,2,,,163,14,63,38,cat664
660,25.10.2020 07:00,FootballFootballITALY: Serie A - Round 5,Benevento,1,39,3,1,2,,7,0,0,2,9,1,,,96,9,21,10,25.10.2020 07:00,FootballFootballITALY: Serie A - Round 5,Napoli,0,61,5,2,3,,9,9,1,0,6,0,,,279,8,88,32,cat665
661,25.10.2020 07:00,FootballFootballITALY: Serie A - Round 5,Benevento,0,43,3,2,1,,7,3,1,4,9,2,,,110,11,52,18,25.10.2020 07:00,FootballFootballITALY: Serie A - Round 5,Napoli,2,57,9,6,3,,12,6,1,2,7,1,,,221,5,67,27,cat666
662,25.10.2020 07:00,FootballFootballITALY: Serie A - Round 5,Parma,2,54,6,2,4,,10,4,1,3,7,2,,,141,8,48,21,25.10.2020 07:00,FootballFootballITALY: Serie A - Round 5,Spezia,2,46,6,5,1,,8,2,0,1,10,1,,,215,9,51,22,cat667
663,25.10.2020 07:00,FootballFootballITALY: Serie A - Round 5,Parma,0,44,9,5,4,,11,8,3,4,5,1,,,185,7,59,23,25.10.2020 07:00,FootballFootballITALY: Serie A - Round 5,Spezia,0,56,7,4,3,,7,1,1,4,12,1,,,151,5,47,23,cat668
664,25.10.2020 04:30,FootballFootballITALY: Serie A - Round 5,Cagliari,2,38,5,3,2,,6,3,1,3,7,1,,,71,6,55,13,25.10.2020 04:30,FootballFootballITALY: Serie A - Round 5,Crotone,2,62,8,5,3,,8,0,1,0,5,1,,,125,11,32,14,cat669
665,25.10.2020 04:30,FootballFootballITALY: Serie A - Round 5,Cagliari,1,52,10,5,5,,8,2,1,1,6,1,0,,259,14,56,28,25.10.2020 04:30,FootballFootballITALY: Serie A - Round 5,Crotone,0,48,3,1,2,,8,1,0,4,8,3,1,,326,5,43,22,cat670
666,24.10.2020 11:45,FootballFootballITALY: Serie A - Round 5,Lazio,0,50,3,2,1,,8,4,2,1,4,1,,,217,16,58,27,24.10.2020 11:45,FootballFootballITALY: Serie A - Round 5,Bologna,1,50,9,1,8,,6,4,1,2,6,0,,,208,8,71,22,cat671
667,24.10.2020 11:45,FootballFootballITALY: Serie A - Round 5,Lazio,2,50,3,2,1,,10,4,1,4,10,2,,,148,11,43,9,24.10.2020 11:45,FootballFootballITALY: Serie A - Round 5,Bologna,0,50,7,5,2,,11,5,1,0,9,3,,,193,4,74,29,cat672
668,24.10.2020 09:00,FootballFootballITALY: Serie A - Round 5,Genoa,0,33,0,0,0,,10,0,1,2,4,0,,,135,6,26,6,24.10.2020 09:00,FootballFootballITALY: Serie A - Round 5,Inter,0,67,3,2,1,,5,6,1,0,9,1,,,317,9,93,52,cat673
669,24.10.2020 09:00,FootballFootballITALY: Serie A - Round 5,Genoa,0,45,1,0,1,,9,1,1,2,7,1,,,191,9,50,8,24.10.2020 09:00,FootballFootballITALY: Serie A - Round 5,Inter,1,55,7,4,3,,8,3,1,0,8,0,,,250,7,71,22,cat674
670,24.10.2020 06:00,FootballFootballITALY: Serie A - Round 5,Atalanta,0,70,5,3,2,,9,1,0,1,6,1,,,322,8,98,37,24.10.2020 06:00,FootballFootballITALY: Serie A - Round 5,Sampdoria,2,30,3,2,1,,4,1,0,3,10,1,,,122,10,36,13,cat675
671,24.10.2020 06:00,FootballFootballITALY: Serie A - Round 5,Atalanta,1,68,5,2,3,,7,2,1,0,5,2,,,255,6,73,63,24.10.2020 06:00,FootballFootballITALY: Serie A - Round 5,Sampdoria,1,32,2,2,0,,6,0,0,1,8,3,,,123,11,48,6,cat676
672,23.10.2020 11:45,FootballFootballITALY: Serie A - Round 5,Sassuolo,0,51,4,2,2,,7,1,0,4,2,0,,,329,10,64,20,23.10.2020 11:45,FootballFootballITALY: Serie A - Round 5,Torino,1,49,5,5,0,,3,4,0,2,7,1,,,125,5,27,22,cat677
673,23.10.2020 11:45,FootballFootballITALY: Serie A - Round 5,Sassuolo,3,74,9,7,2,,5,5,1,5,8,2,,,304,9,66,29,23.10.2020 11:45,FootballFootballITALY: Serie A - Round 5,Torino,2,26,9,7,2,,8,4,0,4,5,1,,,76,7,29,20,cat678
674,19.10.2020 11:45,FootballFootballITALY: Serie A - Round 4,Verona,0,59,8,5,3,,8,7,1,2,7,0,,,224,5,83,31,19.10.2020 11:45,FootballFootballITALY: Serie A - Round 4,Genoa,0,41,4,2,2,,8,1,0,5,8,2,,,143,5,42,17,cat679
675,19.10.2020 11:45,FootballFootballITALY: Serie A - Round 4,Verona,0,55,10,7,3,,8,7,0,0,7,1,,,193,6,77,36,19.10.2020 11:45,FootballFootballITALY: Serie A - Round 4,Genoa,0,45,1,0,1,,7,1,1,7,7,2,,,117,6,43,20,cat680
676,18.10.2020 11:45,FootballFootballITALY: Serie A - Round 4,AS Roma,2,59,7,4,3,,8,4,4,0,7,1,,,215,10,60,31,18.10.2020 11:45,FootballFootballITALY: Serie A - Round 4,Benevento,1,41,1,1,0,,11,2,4,2,4,1,,,131,8,54,12,cat681
677,18.10.2020 11:45,FootballFootballITALY: Serie A - Round 4,AS Roma,3,49,9,6,3,,2,2,2,2,10,2,,,171,10,42,11,18.10.2020 11:45,FootballFootballITALY: Serie A - Round 4,Benevento,1,51,7,3,4,,11,2,0,3,3,1,,,213,7,55,18,cat682
678,18.10.2020 09:00,FootballFootballITALY: Serie A - Round 4,Udinese,1,40,5,2,3,,7,5,1,1,5,2,,,134,9,43,26,18.10.2020 09:00,FootballFootballITALY: Serie A - Round 4,Parma,1,60,4,2,2,,7,1,1,1,6,0,,,252,2,45,17,cat683
679,18.10.2020 09:00,FootballFootballITALY: Serie A - Round 4,Udinese,2,54,4,2,2,,5,6,1,0,7,1,,,166,12,53,35,18.10.2020 09:00,FootballFootballITALY: Serie A - Round 4,Parma,1,46,3,1,2,,7,1,0,0,5,2,,,197,6,54,16,cat684
680,18.10.2020 06:00,FootballFootballITALY: Serie A - Round 4,Spezia,1,54,2,1,1,,9,3,0,2,7,1,,,223,16,55,20,18.10.2020 06:00,FootballFootballITALY: Serie A - Round 4,Fiorentina,2,46,5,4,1,,7,2,2,0,7,0,,,184,8,44,12,cat685
681,18.10.2020 06:00,FootballFootballITALY: Serie A - Round 4,Spezia,1,46,4,1,3,,12,2,1,2,8,1,,,181,13,55,18,18.10.2020 06:00,FootballFootballITALY: Serie A - Round 4,Fiorentina,0,54,2,2,0,,10,3,1,0,11,2,,,185,4,48,26,cat686
682,18.10.2020 06:00,FootballFootballITALY: Serie A - Round 4,Torino,1,50,2,2,0,,9,0,1,3,8,1,,,216,10,67,22,18.10.2020 06:00,FootballFootballITALY: Serie A - Round 4,Cagliari,2,50,6,5,1,,8,3,2,1,8,1,,,182,6,39,16,cat687
683,18.10.2020 06:00,FootballFootballITALY: Serie A - Round 4,Torino,1,58,8,4,4,,12,2,0,1,6,1,1,,249,4,61,28,18.10.2020 06:00,FootballFootballITALY: Serie A - Round 4,Cagliari,1,42,3,2,1,,6,1,2,3,8,2,0,,114,5,42,22,cat688
684,18.10.2020 03:30,FootballFootballITALY: Serie A - Round 4,Bologna,0,50,6,4,2,,8,3,0,2,8,1,,,148,5,50,25,18.10.2020 03:30,FootballFootballITALY: Serie A - Round 4,Sassuolo,0,50,7,3,4,,8,1,0,2,7,0,,,153,5,52,17,cat689
685,18.10.2020 03:30,FootballFootballITALY: Serie A - Round 4,Bologna,0,40,5,3,2,,4,4,0,6,12,1,,,100,12,43,26,18.10.2020 03:30,FootballFootballITALY: Serie A - Round 4,Sassuolo,0,60,13,9,4,,12,10,0,2,5,1,,,157,7,51,24,cat690
686,17.10.2020 11:45,FootballFootballITALY: Serie A - Round 4,Crotone,1,43,4,2,2,,8,2,0,1,11,1,,,158,11,42,21,17.10.2020 11:45,FootballFootballITALY: Serie A - Round 4,Juventus,1,57,6,2,4,,11,4,1,1,8,3,,,215,10,61,24,cat691
687,17.10.2020 11:45,FootballFootballITALY: Serie A - Round 4,Crotone,0,47,5,1,4,,7,1,0,1,6,2,0,,217,10,0,0,17.10.2020 11:45,FootballFootballITALY: Serie A - Round 4,Juventus,0,53,2,1,1,,6,0,1,1,6,0,1,,236,7,0,0,cat692
688,17.10.2020 09:00,FootballFootballITALY: Serie A - Round 4,Inter,1,52,6,5,1,,7,1,0,1,9,0,,,169,4,50,27,17.10.2020 09:00,FootballFootballITALY: Serie A - Round 4,AC Milan,2,48,3,3,0,,8,3,2,4,5,2,,,146,4,41,30,cat693
689,17.10.2020 09:00,FootballFootballITALY: Serie A - Round 4,Inter,0,54,6,1,5,,6,2,2,1,9,3,,,195,6,63,39,17.10.2020 09:00,FootballFootballITALY: Serie A - Round 4,AC Milan,0,46,5,1,4,,10,2,0,1,6,2,,,129,10,56,14,cat694
690,17.10.2020 09:00,FootballFootballITALY: Serie A - Round 4,Sampdoria,2,58,5,3,2,,6,2,0,1,5,1,,,246,7,52,18,17.10.2020 09:00,FootballFootballITALY: Serie A - Round 4,Lazio,0,42,4,1,3,,6,0,2,1,4,2,,,180,4,59,17,cat695
691,17.10.2020 09:00,FootballFootballITALY: Serie A - Round 4,Sampdoria,1,48,6,5,1,,6,1,0,0,7,1,,,189,6,56,30,17.10.2020 09:00,FootballFootballITALY: Serie A - Round 4,Lazio,0,52,4,0,4,,6,3,0,4,6,0,,,236,7,68,33,cat696
692,17.10.2020 06:00,FootballFootballITALY: Serie A - Round 4,Napoli,4,55,15,12,3,,8,4,0,1,3,0,,,205,6,54,37,17.10.2020 06:00,FootballFootballITALY: Serie A - Round 4,Atalanta,0,45,3,1,2,,5,1,1,8,7,2,,,192,6,56,13,cat697
693,17.10.2020 06:00,FootballFootballITALY: Serie A - Round 4,Napoli,0,49,3,2,1,,16,2,1,1,9,1,,,190,15,41,11,17.10.2020 06:00,FootballFootballITALY: Serie A - Round 4,Atalanta,1,51,8,2,6,,8,1,0,2,16,1,,,237,10,67,26,cat698
694,04.10.2020 09:00,FootballFootballITALY: Serie A - Round 3,AC Milan,0,65,5,1,4,,10,2,1,1,2,0,,,250,12,80,34,04.10.2020 09:00,FootballFootballITALY: Serie A - Round 3,Spezia,0,35,2,1,1,,3,3,0,1,11,2,,,136,14,27,16,cat699
695,04.10.2020 09:00,FootballFootballITALY: Serie A - Round 3,AC Milan,3,55,5,4,1,,8,2,0,1,12,1,,,240,10,62,25,04.10.2020 09:00,FootballFootballITALY: Serie A - Round 3,Spezia,0,45,1,1,0,,11,3,0,1,8,0,,,134,7,33,19,cat700
696,04.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Benevento,0,42,1,0,1,,9,2,0,5,8,,,,127,8,44,14,04.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Bologna,0,58,8,5,3,,8,4,1,0,7,,,,188,7,64,26,cat701
697,04.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Benevento,1,36,5,3,2,,12,2,0,2,5,2,,,82,8,37,13,04.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Bologna,0,64,5,2,3,,5,6,4,2,8,1,,,174,4,49,21,cat702
698,04.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Lazio,0,40,3,1,2,,6,3,0,0,8,1,,,159,11,25,20,04.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Inter,1,60,5,1,4,,8,5,0,1,6,1,,,255,10,79,36,cat703
699,04.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Lazio,0,42,8,4,4,,7,4,0,4,6,2,1,,171,6,41,19,04.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Inter,0,58,6,4,2,,6,3,0,3,7,3,1,,267,5,73,32,cat704
700,04.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Parma,0,46,3,2,1,,13,4,1,3,7,1,,,149,5,37,11,04.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Verona,0,54,5,3,2,,7,4,4,1,8,0,,,211,4,69,29,cat705
701,04.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Parma,0,40,4,3,1,,11,3,1,2,4,0,,,109,3,45,32,04.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Verona,0,60,3,2,1,,5,2,1,3,11,1,,,219,5,68,31,cat706
702,04.10.2020 03:30,FootballFootballITALY: Serie A - Round 3,Atalanta,4,58,10,7,3,,6,0,0,0,5,,,,252,8,50,22,04.10.2020 03:30,FootballFootballITALY: Serie A - Round 3,Cagliari,1,42,1,1,0,,5,7,0,3,6,,,,158,9,38,23,cat707
703,04.10.2020 03:30,FootballFootballITALY: Serie A - Round 3,Atalanta,1,54,9,7,2,,3,3,2,1,6,,,,269,7,79,31,04.10.2020 03:30,FootballFootballITALY: Serie A - Round 3,Cagliari,1,46,6,2,4,,8,2,0,6,3,,,,168,9,55,25,cat708
704,03.10.2020 11:45,FootballFootballITALY: Serie A - Round 3,Udinese,0,39,6,5,1,,7,1,1,2,7,,,,138,3,41,20,03.10.2020 11:45,FootballFootballITALY: Serie A - Round 3,AS Roma,0,61,5,2,3,,8,1,0,5,7,,,,259,6,87,29,cat709
705,03.10.2020 11:45,FootballFootballITALY: Serie A - Round 3,Udinese,0,51,3,0,3,,4,3,2,0,8,1,,,199,10,59,24,03.10.2020 11:45,FootballFootballITALY: Serie A - Round 3,AS Roma,1,49,3,1,2,,10,0,1,0,3,0,,,204,5,65,23,cat710
706,03.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Sassuolo,1,65,3,1,2,,10,2,0,4,6,1,,,246,12,50,11,03.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Crotone,0,35,6,4,2,,6,3,2,0,7,0,,,152,12,42,21,cat711
707,03.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Sassuolo,0,51,4,3,1,,8,1,2,1,9,1,,,150,8,43,17,03.10.2020 06:00,FootballFootballITALY: Serie A - Round 3,Crotone,0,49,4,2,2,,10,1,1,0,8,3,,,158,5,55,26,cat712
708,02.10.2020 11:45,FootballFootballITALY: Serie A - Round 3,Fiorentina,0,61,7,2,5,,9,2,0,6,4,0,,,250,4,71,27,02.10.2020 11:45,FootballFootballITALY: Serie A - Round 3,Sampdoria,1,39,8,7,1,,4,1,1,2,7,1,,,121,15,38,16,cat713
709,02.10.2020 11:45,FootballFootballITALY: Serie A - Round 3,Fiorentina,1,61,9,4,5,,7,6,0,2,7,0,,,200,6,66,34,02.10.2020 11:45,FootballFootballITALY: Serie A - Round 3,Sampdoria,0,39,6,3,3,,6,3,0,3,9,2,,,89,8,34,23,cat714
710,30.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,Lazio,0,62,7,5,2,,5,3,0,1,7,3,,,236,4,86,11,30.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,Atalanta,3,38,4,4,0,,7,0,0,5,5,2,,,145,11,37,13,cat715
711,30.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,Lazio,1,64,4,3,1,,6,4,0,1,9,3,,,290,5,58,24,30.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,Atalanta,1,36,4,2,2,,9,3,0,2,6,1,,,172,11,65,14,cat716
712,30.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Benevento,1,34,4,2,2,,9,2,1,1,5,,,,121,4,47,16,30.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Inter,4,66,9,5,4,,6,0,1,1,8,,,,281,3,40,17,cat717
713,30.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Benevento,1,34,7,5,2,,9,3,0,6,5,1,,,123,8,42,14,30.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Inter,1,66,9,7,2,,5,1,2,4,7,0,,,334,4,70,22,cat718
714,30.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Udinese,0,35,1,0,1,,7,0,2,1,10,0,,,131,9,56,14,30.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Spezia,0,65,3,2,1,,12,2,2,0,6,1,,,319,5,66,16,cat719
715,30.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Udinese,0,65,9,5,4,,12,2,4,0,3,0,0,,238,9,100,51,30.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Spezia,0,35,1,1,0,,7,0,1,5,11,4,1,,88,11,17,5,cat720
716,28.09.2020 11:45,FootballFootballITALY: Serie A - Round 2,Bologna,3,67,3,3,0,,5,7,2,3,5,,,,207,13,60,30,28.09.2020 11:45,FootballFootballITALY: Serie A - Round 2,Parma,0,33,4,3,1,,7,3,0,1,5,,,,115,13,41,18,cat721
717,28.09.2020 11:45,FootballFootballITALY: Serie A - Round 2,Bologna,1,51,8,6,2,,4,1,0,0,7,1,0,,241,11,69,39,28.09.2020 11:45,FootballFootballITALY: Serie A - Round 2,Parma,1,49,4,1,3,,7,6,0,4,4,2,1,,171,7,52,29,cat722
718,27.09.2020 11:45,FootballFootballITALY: Serie A - Round 2,AS Roma,2,39,2,2,0,,8,1,0,0,7,1,,,138,12,42,10,27.09.2020 11:45,FootballFootballITALY: Serie A - Round 2,Juventus,1,61,2,0,2,,8,4,3,0,5,1,,,239,7,66,27,cat723
719,27.09.2020 11:45,FootballFootballITALY: Serie A - Round 2,AS Roma,0,47,5,4,1,,6,4,0,2,12,1,0,,205,6,52,29,27.09.2020 11:45,FootballFootballITALY: Serie A - Round 2,Juventus,1,53,4,3,1,,10,3,1,4,4,2,1,,295,6,67,19,cat724
720,27.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,Crotone,0,40,2,0,2,,6,0,1,4,7,1,,,144,7,48,18,27.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,AC Milan,1,60,8,5,3,,8,4,0,0,6,0,,,246,12,62,37,cat725
721,27.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,Crotone,0,54,3,1,2,,11,2,2,1,7,0,,,197,8,64,33,27.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,AC Milan,1,46,3,2,1,,10,1,3,1,9,3,,,148,11,45,13,cat726
722,27.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,Napoli,1,53,7,3,4,,9,2,1,1,4,,,,265,16,54,30,27.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,Genoa,0,47,2,1,1,,5,2,0,2,9,,,,255,3,43,23,cat727
723,27.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,Napoli,5,61,11,8,3,,6,2,0,0,2,1,,,325,8,57,11,27.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,Genoa,0,39,1,0,1,,2,0,2,3,4,2,,,165,2,31,8,cat728
724,27.09.2020 06:00,FootballFootballITALY: Serie A - Round 2,Verona,0,47,3,0,3,,6,0,0,2,5,,,,152,8,61,14,27.09.2020 06:00,FootballFootballITALY: Serie A - Round 2,Udinese,0,53,5,2,3,,5,4,0,0,6,,,,132,11,59,19,cat729
725,27.09.2020 06:00,FootballFootballITALY: Serie A - Round 2,Verona,1,45,5,2,3,,7,1,1,4,8,1,,,112,6,60,24,27.09.2020 06:00,FootballFootballITALY: Serie A - Round 2,Udinese,0,55,9,4,5,,9,5,0,1,7,0,,,177,2,58,29,cat730
726,27.09.2020 03:30,FootballFootballITALY: Serie A - Round 2,Spezia,0,43,5,2,3,,5,0,0,2,4,1,,,129,7,35,25,27.09.2020 03:30,FootballFootballITALY: Serie A - Round 2,Sassuolo,1,57,5,3,2,,4,2,2,1,3,1,,,306,12,71,25,cat731
727,27.09.2020 03:30,FootballFootballITALY: Serie A - Round 2,Spezia,0,35,6,4,2,,6,3,0,2,9,1,,,131,4,19,19,27.09.2020 03:30,FootballFootballITALY: Serie A - Round 2,Sassuolo,0,65,5,5,0,,7,3,2,4,5,0,,,274,8,39,19,cat732
728,26.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,Cagliari,0,47,4,2,2,,6,2,1,4,3,,,,172,7,39,14,26.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,Lazio,1,53,7,5,2,,4,2,1,2,4,,,,206,6,53,27,cat733
