,H_DATETIME,H_GAMEINFO,H_TEAMNAMES,H_GOALS,H_BALL_POSSESSION,H_GOAL_ATTEMPTS,H_SHOTS_ON_GOAL,H_SHOTS_OFF_GOAL,H_BLOCKED_SHOTS,H_FREE_KICKS,H_CORNER_KICKS,H_OFFSIDES,H_GOALKEEPER_SAVES,H_FOULS,H_YELLOW_CARDS,H_RED_CARDS,H_TOTAL_PASSES,H_COMPLETED_PASSES,H_TACKLES,H_ATTACKS,H_DANGEROUS_ATTACKS,A_DATETIME,A_GAMEINFO,A_TEAMNAMES,A_GOALS,A_BALL_POSSESSION,A_GOAL_ATTEMPTS,A_SHOTS_ON_GOAL,A_SHOTS_OFF_GOAL,A_BLOCKED_SHOTS,A_FREE_KICKS,A_CORNER_KICKS,A_OFFSIDES,A_GOALKEEPER_SAVES,A_FOULS,A_YELLOW_CARDS,A_RED_CARDS,A_TOTAL_PASSES,A_COMPLETED_PASSES,A_TACKLES,A_ATTACKS,A_DANGEROUS_ATTACKS,H_CAT,GAMEURL,H_CLEARANCES_TOTAL,A_CROSSES,H_SHOTS_OUTSIDE_THE_BOX,H_HIT_THE_WOODWORK,A_CLEARANCES_TOTAL,H_PASSES_IN_THE_FINAL_THIRD,A_HIT_THE_WOODWORK,A_TOUCHES_IN_THE_OPPOSITION_BOX,H_THROWINS,A_THROWINS,H_SHOTS_INSIDE_THE_BOX,A_SHOTS_INSIDE_THE_BOX,H_CROSSES,A_SHOTS_OUTSIDE_THE_BOX,A_INTERCEPTIONS,H_TOUCHES_IN_THE_OPPOSITION_BOX,A_BIG_CHANCES,A_PASSES_IN_THE_FINAL_THIRD,H_EXPECTED_GOALS_XG,H_INTERCEPTIONS,H_BIG_CHANCES,A_EXPECTED_GOALS_XG,H_HEADED_GOALS,A_HEADED_GOALS,HALFTIME
277,26.10.2024 13:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Napoli,1,65,9,3,4,2,6,8,0.0,0,5,2.0,,239,202,,,,26.10.2024 13:00,"FOOTBALL
ITALY: SERIE A - ROUND 9",Lecce,0,35,4,0,2,2,5,1,0.0,2,6,2.0,,,,,,,2,https://www.flashscore.com/match/UuMqRJVb/#/match-summary/match-statistics/2,,,,,,,,,8,13,,,,,3,,,,1.30,6,,0.07,,,2.0
278,25.10.2024 18:45,"FOOTBALL
ITALY: SERIE A - ROUND 9",Torino,0,30,3,0,1,2,5,0,1.0,1,8,2.0,,139,106,,,,25.10.2024 18:45,"FOOTBALL
ITALY: SERIE A - ROUND 9",Como,0,70,6,1,3,2,8,0,0.0,0,5,2.0,,,,,,,1,https://www.flashscore.com/match/bLD0NyVN/#/match-summary/match-statistics/1,,,,,,,,,9,15,,,,,3,,,,0.03,5,,0.44,,,1.0
279,25.10.2024 18:45,"FOOTBALL
ITALY: SERIE A - ROUND 9",Torino,1,32,5,2,2,1,7,1,2.0,5,5,1.0,,141,105,,,,25.10.2024 18:45,"FOOTBALL
ITALY: SERIE A - ROUND 9",Como,0,68,14,5,3,6,5,3,1.0,1,7,1.0,,,,,,,2,https://www.flashscore.com/match/bLD0NyVN/#/match-summary/match-statistics/2,,,,,,,,,8,7,,,,,2,,,,1.35,5,,1.20,,,2.0
280,25.10.2024 16:30,"FOOTBALL
ITALY: SERIE A - ROUND 9",Udinese,1,67,8,3,3,2,4,2,1.0,0,5,0.0,0.0,282,257,,,,25.10.2024 16:30,"FOOTBALL
ITALY: SERIE A - ROUND 9",Cagliari,0,33,1,0,1,0,5,1,0.0,2,4,2.0,1.0,,,,,,1,https://www.flashscore.com/match/I5fXHFho/#/match-summary/match-statistics/1,,,,,,,,,11,5,,,,,3,,,,0.62,3,,0.01,,,1.0
281,25.10.2024 16:30,"FOOTBALL
ITALY: SERIE A - ROUND 9",Udinese,1,61,5,1,4,0,5,0,1.0,0,8,2.0,,250,227,,,,25.10.2024 16:30,"FOOTBALL
ITALY: SERIE A - ROUND 9",Cagliari,0,39,2,0,2,0,8,3,1.0,0,5,1.0,,,,,,,2,https://www.flashscore.com/match/I5fXHFho/#/match-summary/match-statistics/2,,,,,,,,,8,9,,,,,0,,,,0.39,5,,0.44,,,2.0
282,12.01.2025 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 20",Genoa,0,68,9,1,4,4,5,4,1.0,0,6,1.0,,308,279,78.0,,,12.01.2025 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 20",Parma,0,32,1,0,1,0,6,4,0.0,1,5,2.0,,,,78.0,,,1,https://www.flashscore.com/match/8EoFWyP0/#/match-summary/match-statistics/1,9,11.0,3,1,17,82.0,0,3,8,9,6,1,20.0,0,6,15,0,60.0,0.64,5,2,0.08,,,1.0
283,13.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 16",Empoli,0,57,6,3,0,3,8,9,0.0,2,2,0.0,,222,172,29.0,,,13.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 16",Torino,0,43,8,2,4,2,2,1,1.0,3,8,2.0,,,,40.0,,,1,https://www.flashscore.com/match/vsfdptyA/#/match-summary/match-statistics/1,10,57.0,3,0,11,56.0,0,8,20,6,3,5,0.0,3,8,10,2,67.0,0.16,2,0,0.60,,,1.0
284,13.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 16",Empoli,0,61,4,1,3,0,7,3,1.0,1,5,2.0,,232,178,38.0,,,13.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 16",Torino,1,39,6,2,4,0,5,2,1.0,1,7,1.0,,,,38.0,,,2,https://www.flashscore.com/match/vsfdptyA/#/match-summary/match-statistics/2,8,17.0,1,0,22,67.0,0,7,11,11,3,4,0.0,2,9,16,0,55.0,0.11,6,1,0.38,,,2.0
285,09.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",Monza,0,64,16,2,7,7,8,7,2.0,0,4,,,252,220,38.0,,,09.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",Udinese,1,36,3,1,1,1,4,0,1.0,2,8,,,,,65.0,,,1,https://www.flashscore.com/match/6VQfS7FO/#/match-summary/match-statistics/1,5,75.0,6,0,30,82.0,0,10,14,7,10,3,10.0,0,7,19,1,56.0,0.68,4,0,0.40,0,1,1.0
286,09.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",Monza,1,70,11,2,4,5,8,3,0.0,1,8,1.0,,283,239,54.0,,,09.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",Udinese,1,30,7,2,4,1,8,1,0.0,1,8,2.0,,,,50.0,,,2,https://www.flashscore.com/match/6VQfS7FO/#/match-summary/match-statistics/2,3,33.0,2,1,17,71.0,0,12,11,6,9,7,29.0,0,2,21,0,58.0,0.70,2,2,0.81,,,2.0
287,08.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",Napoli,0,60,9,1,4,4,8,2,1.0,1,4,0.0,,268,241,62.0,,,08.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",Lazio,0,40,3,1,2,0,4,2,0.0,1,8,2.0,,,,29.0,,,1,https://www.flashscore.com/match/Ms14nB0t/#/match-summary/match-statistics/1,7,25.0,5,0,7,84.0,0,3,5,9,4,1,20.0,2,2,13,0,63.0,0.42,4,1,0.11,,,1.0
288,08.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",Napoli,0,54,3,0,1,2,4,4,0.0,1,12,2.0,,252,226,60.0,,,08.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",Lazio,1,46,4,2,2,0,12,0,0.0,0,4,1.0,,,,20.0,,,2,https://www.flashscore.com/match/Ms14nB0t/#/match-summary/match-statistics/2,2,0.0,1,1,10,75.0,1,2,6,9,2,1,11.0,3,5,6,0,74.0,0.18,3,1,0.15,,,2.0
289,08.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Venezia,1,35,2,1,0,1,3,0,0.0,2,7,1.0,,133,80,70.0,,,08.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Como,0,65,6,2,2,2,7,8,0.0,0,3,0.0,,,,50.0,,,1,https://www.flashscore.com/match/O6cLrTa5/#/match-summary/match-statistics/1,15,6.0,1,0,11,54.0,0,6,17,13,1,3,50.0,3,1,7,0,76.0,0.34,4,0,0.20,,,1.0
290,08.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Venezia,1,33,6,3,1,2,7,5,2.0,0,5,0.0,,99,62,55.0,,,08.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Como,2,67,4,2,2,0,5,1,0.0,2,7,1.0,,,,71.0,,,2,https://www.flashscore.com/match/O6cLrTa5/#/match-summary/match-statistics/2,10,0.0,5,0,18,42.0,0,4,9,13,1,2,7.0,2,2,5,1,78.0,0.00,4,0,0.56,,,2.0
291,08.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Verona,1,43,5,2,3,0,8,3,0.0,0,6,2.0,,178,138,50.0,,,08.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Empoli,4,57,8,4,3,1,6,4,0.0,1,8,0.0,,,,67.0,,,1,https://www.flashscore.com/match/GMVVXBom/#/match-summary/match-statistics/1,17,8.0,1,0,8,50.0,0,11,2,13,4,4,38.0,4,3,8,0,62.0,0.42,5,1,0.25,,,1.0
292,08.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Verona,0,57,7,1,5,1,8,2,0.0,1,9,0.0,,262,224,50.0,,,08.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Empoli,0,43,7,1,5,1,9,4,0.0,1,8,2.0,,,,70.0,,,2,https://www.flashscore.com/match/GMVVXBom/#/match-summary/match-statistics/2,7,43.0,2,0,14,82.0,0,7,18,8,5,5,18.0,2,6,13,1,48.0,0.32,3,0,1.03,,,2.0
293,08.12.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 15",Fiorentina,1,57,7,2,3,2,6,5,0.0,1,3,1.0,,269,231,45.0,,,08.12.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 15",Cagliari,0,43,4,1,1,2,3,1,2.0,1,6,1.0,,,,56.0,,,1,https://www.flashscore.com/match/UVdDFUVI/#/match-summary/match-statistics/1,5,50.0,4,0,13,65.0,0,8,15,6,3,3,27.0,1,5,13,1,66.0,0.29,5,0,0.46,,,1.0
294,08.12.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 15",Fiorentina,0,41,1,1,0,0,14,1,1.0,0,6,2.0,,160,109,50.0,,,08.12.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 15",Cagliari,0,59,4,0,2,2,6,3,1.0,1,14,1.0,,,,50.0,,,2,https://www.flashscore.com/match/UVdDFUVI/#/match-summary/match-statistics/2,18,20.0,0,0,11,45.0,0,9,7,13,1,4,20.0,0,5,11,0,53.0,0.00,7,0,0.35,,,2.0
295,07.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",AS Roma,1,59,9,3,2,4,8,2,2.0,0,5,1.0,,266,230,69.0,,,07.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",Lecce,1,41,1,1,0,0,5,0,0.0,2,8,0.0,,,,57.0,,,1,https://www.flashscore.com/match/I9fDpkVh/#/match-summary/match-statistics/1,7,25.0,1,0,10,77.0,0,6,7,14,8,1,60.0,0,4,14,1,63.0,0.61,3,1,0.79,,,1.0
296,07.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",AS Roma,3,59,14,6,3,5,6,6,1.0,0,0,1.0,,266,237,55.0,,,07.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 15",Lecce,0,41,2,0,2,0,0,1,0.0,3,6,3.0,,,,100.0,,,2,https://www.flashscore.com/match/I9fDpkVh/#/match-summary/match-statistics/2,3,0.0,5,0,12,87.0,1,4,14,13,9,1,27.0,1,1,18,0,67.0,1.31,5,3,0.13,1,0,2.0
297,07.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Juventus,0,49,5,1,2,2,5,0,0.0,0,11,1.0,,205,175,20.0,,,07.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Bologna,1,51,5,1,2,2,11,3,0.0,1,5,1.0,,,,80.0,,,1,https://www.flashscore.com/match/A3XoUTpC/#/match-summary/match-statistics/1,10,22.0,1,0,6,85.0,1,9,10,9,4,2,0.0,3,6,10,0,73.0,0.15,1,0,0.20,,,1.0
298,07.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Juventus,2,59,5,2,1,2,9,1,0.0,2,7,2.0,,235,179,64.0,,,07.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Bologna,1,41,5,3,2,0,7,1,0.0,0,9,3.0,,,,38.0,,,2,https://www.flashscore.com/match/A3XoUTpC/#/match-summary/match-statistics/2,2,25.0,2,0,11,63.0,0,9,7,14,3,3,14.0,2,9,12,1,51.0,0.76,4,1,0.68,,,2.0
299,07.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Genoa,0,49,4,0,3,1,7,1,1.0,2,6,1.0,,224,182,69.0,,,07.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 15",Torino,0,51,4,2,2,0,6,1,0.0,0,7,0.0,,,,46.0,,,1,https://www.flashscore.com/match/pvu0wYNP/#/match-summary/match-statistics/1,17,25.0,2,0,6,68.0,1,5,9,11,2,2,30.0,2,4,15,1,61.0,0.19,2,0,0.11,,,1.0
300,14.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 16",Udinese,0,31,0,0,0,0,4,2,0.0,0,10,0.0,,126,95,43.0,,,14.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 16",Napoli,3,69,8,2,5,1,10,4,1.0,0,4,1.0,,,,55.0,,,2,https://www.flashscore.com/match/WAmveckS/#/match-summary/match-statistics/2,19,27.0,0,0,6,58.0,0,14,8,10,0,8,0.0,0,3,0,2,67.0,0.00,6,0,1.39,,,2.0
301,14.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 16",Cagliari,0,38,5,4,1,0,4,1,1.0,0,6,1.0,,175,138,33.0,,,14.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 16",Atalanta,0,62,3,0,2,1,6,3,3.0,4,4,0.0,,,,56.0,,,1,https://www.flashscore.com/match/jLD1ObEj/#/match-summary/match-statistics/1,10,22.0,1,0,6,69.0,0,9,12,7,4,1,17.0,1,6,11,0,63.0,0.71,5,3,0.05,,,1.0
302,14.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 16",Cagliari,0,48,7,4,1,2,6,1,0.0,1,10,2.0,,218,171,70.0,,,14.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 16",Atalanta,1,52,9,2,6,1,10,2,1.0,4,6,3.0,,,,64.0,,,2,https://www.flashscore.com/match/jLD1ObEj/#/match-summary/match-statistics/2,5,43.0,2,0,24,61.0,1,18,11,9,5,9,27.0,1,6,8,4,85.0,0.39,2,1,1.62,,,2.0
303,24.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Parma,1,43,4,4,0,0,11,1,0.0,2,4,0.0,,228,199,,41.0,14.0,24.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",AC Milan,0,57,6,2,3,1,3,9,0.0,3,8,1.0,,276.0,244.0,,56.0,33.0,cat23,https://www.flashscore.com/match/8x0Cb1B6/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
304,24.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Monza,0,80,6,1,4,1,14,6,0.0,0,3,1.0,,282,261,,56.0,30.0,24.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Genoa,0,20,6,0,4,2,5,1,1.0,1,13,3.0,,73.0,66.0,,30.0,11.0,cat24,https://www.flashscore.com/match/6D3e2qCs/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
305,24.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Monza,0,60,3,1,1,1,5,2,2.0,0,3,1.0,,341,300,,59.0,24.0,24.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Genoa,1,40,5,1,3,1,3,2,0.0,1,4,0.0,,183.0,147.0,,51.0,18.0,cat25,https://www.flashscore.com/match/6D3e2qCs/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
306,24.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Inter,1,64,7,1,4,2,9,5,3.0,3,3,0.0,,344,253,,31.0,22.0,24.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Lecce,0,36,7,3,3,1,6,4,0.0,0,8,1.0,,189.0,159.0,,46.0,17.0,cat26,https://www.flashscore.com/match/AsIP75lK/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
307,24.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Inter,1,58,4,2,1,1,4,5,1.0,1,6,0.0,,301,269,,62.0,40.0,24.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Lecce,0,42,3,1,1,1,8,2,0.0,1,4,1.0,,196.0,158.0,,47.0,19.0,cat27,https://www.flashscore.com/match/AsIP75lK/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
308,25.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Torino,1,37,9,6,3,0,4,2,1.0,5,8,2.0,,121,68,,30.0,13.0,25.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Atalanta,0,63,18,5,10,3,8,3,0.0,5,4,2.0,,135.0,205.0,,58.0,43.0,cat28,https://www.flashscore.com/match/dbt7KrYP/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
309,25.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Torino,1,47,4,1,1,2,11,2,0.0,3,3,1.0,,246,206,,41.0,6.0,25.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Atalanta,1,53,7,4,2,1,3,3,0.0,0,10,2.0,,236.0,194.0,,40.0,16.0,cat29,https://www.flashscore.com/match/dbt7KrYP/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
310,25.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Fiorentina,0,57,8,3,3,2,11,4,1.0,3,8,1.0,,221,150,,56.0,28.0,25.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Venezia,0,43,4,3,0,1,9,2,1.0,3,11,1.0,,175.0,110.0,,43.0,22.0,cat30,https://www.flashscore.com/match/M7MVoOR0/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
311,25.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Fiorentina,0,53,6,5,1,0,15,3,0.0,1,5,0.0,,253,212,,38.0,16.0,25.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Venezia,0,47,4,1,2,1,6,1,1.0,5,10,1.0,,219.0,181.0,,53.0,8.0,cat31,https://www.flashscore.com/match/M7MVoOR0/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
312,25.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Napoli,2,37,8,2,2,4,11,3,1.0,1,5,1.0,,152,116,,40.0,17.0,25.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Bologna,0,63,6,1,4,1,6,4,0.0,0,12,2.0,,245.0,220.0,,77.0,20.0,cat32,https://www.flashscore.com/match/2uc40Ntf/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
313,25.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Napoli,1,41,8,3,2,3,8,4,0.0,1,6,1.0,,185,147,,36.0,20.0,25.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Bologna,0,59,2,1,0,1,5,1,1.0,2,5,0.0,,286.0,237.0,,78.0,18.0,cat33,https://www.flashscore.com/match/2uc40Ntf/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
314,25.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",AS Roma,1,83,22,6,8,8,8,5,0.0,1,6,0.0,,254,232,,85.0,57.0,25.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Empoli,1,17,7,2,2,3,6,2,0.0,5,7,2.0,,89.0,60.0,,33.0,13.0,cat34,https://www.flashscore.com/match/UilLdutJ/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
315,25.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",AS Roma,0,63,4,1,2,1,4,3,0.0,1,4,0.0,,360,315,,79.0,32.0,25.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Empoli,1,37,7,2,4,1,4,3,0.0,1,4,1.0,,140.0,112.0,,23.0,8.0,cat35,https://www.flashscore.com/match/UilLdutJ/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
316,26.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Cagliari,0,43,5,1,2,2,6,1,0.0,0,6,1.0,,209,140,,35.0,16.0,26.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Como,1,57,8,1,3,4,5,5,2.0,1,4,0.0,,244.0,182.0,,56.0,25.0,cat36,https://www.flashscore.com/match/0hYMmpcl/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
317,26.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Cagliari,1,51,6,4,2,0,8,4,1.0,3,6,1.0,,177,156,,42.0,25.0,26.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Como,0,49,5,3,0,2,8,1,1.0,3,6,2.0,,206.0,176.0,,46.0,26.0,cat37,https://www.flashscore.com/match/0hYMmpcl/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
318,26.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Verona,0,45,4,1,1,2,8,3,0.0,1,5,2.0,,224,182,,47.0,26.0,26.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Juventus,1,55,3,2,0,1,4,0,0.0,1,5,0.0,,308.0,246.0,,40.0,9.0,cat38,https://www.flashscore.com/match/fZZxp2dD/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
319,26.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Verona,0,35,3,0,0,3,4,1,1.0,1,3,,,183,152,,51.0,27.0,26.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 2",Juventus,2,65,5,3,1,1,4,1,1.0,0,3,,,345.0,301.0,,52.0,11.0,cat39,https://www.flashscore.com/match/fZZxp2dD/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
320,30.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 3",Venezia,0,45,9,1,6,2,9,2,2.0,2,3,2.0,,177,112,,27.0,20.0,30.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 3",Torino,1,55,5,3,2,0,5,2,1.0,1,7,4.0,,222.0,145.0,,61.0,32.0,cat40,https://www.flashscore.com/match/EaryFQkA/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
321,30.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 3",Venezia,0,39,4,3,0,1,10,1,1.0,3,4,,,224,179,,49.0,28.0,30.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 3",Torino,0,61,7,3,2,2,5,1,2.0,3,8,,,344.0,288.0,,64.0,29.0,cat41,https://www.flashscore.com/match/EaryFQkA/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
322,28.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",Bologna,1,26,1,1,0,0,12,1,1.0,2,8,1.0,1.0,69,48,,,,28.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",Atalanta,1,74,18,3,8,7,10,5,0.0,0,8,1.0,0.0,275.0,251.0,,,,cat106,https://www.flashscore.com/match/Whh3dzd4/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
323,28.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",Bologna,0,46,4,0,1,3,4,1,2.0,2,8,2.0,,227,177,,,,28.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",Atalanta,0,54,5,2,3,0,10,4,1.0,0,4,2.0,,247.0,203.0,,,,cat107,https://www.flashscore.com/match/Whh3dzd4/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
324,29.09.2024 12:30,"FOOTBALL
ITALY: SERIE A - ROUND 6",Torino,2,56,7,4,2,1,9,2,0.0,3,5,2.0,,162,134,,,,29.09.2024 12:30,"FOOTBALL
ITALY: SERIE A - ROUND 6",Lazio,2,44,9,5,3,1,7,1,1.0,2,8,3.0,,137.0,101.0,,,,cat108,https://www.flashscore.com/match/WxCQa92d/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
325,29.09.2024 12:30,"FOOTBALL
ITALY: SERIE A - ROUND 6",Torino,0,60,5,3,2,0,5,1,0.0,1,5,,,323,274,,,,29.09.2024 12:30,"FOOTBALL
ITALY: SERIE A - ROUND 6",Lazio,1,40,4,2,2,0,4,0,0.0,3,5,,,223.0,176.0,,,,cat109,https://www.flashscore.com/match/WxCQa92d/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
326,29.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Como,2,71,14,5,6,3,13,4,1.0,1,4,2.0,0.0,229,188,,,,29.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Verona,2,29,6,3,2,1,4,0,0.0,3,12,5.0,1.0,113.0,78.0,,,,cat110,https://www.flashscore.com/match/h8tCfEQG/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
327,29.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Como,1,73,10,6,1,3,9,5,1.0,0,6,,,344,322,,,,29.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Verona,0,27,0,0,0,0,8,1,1.0,5,7,,,119.0,89.0,,,,cat111,https://www.flashscore.com/match/h8tCfEQG/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
328,29.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",AS Roma,2,69,15,3,5,7,9,4,1.0,3,5,1.0,,248,217,,,,29.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Venezia,0,31,5,3,0,2,6,1,1.0,1,7,1.0,,129.0,100.0,,,,cat112,https://www.flashscore.com/match/OC8I1VXq/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
