,H_DATETIME,H_GAMEINFO,H_TEAMNAMES,H_GOALS,H_BALL_POSSESSION,H_GOAL_ATTEMPTS,H_SHOTS_ON_GOAL,H_SHOTS_OFF_GOAL,H_BLOCKED_SHOTS,H_FREE_KICKS,H_CORNER_KICKS,H_OFFSIDES,H_GOALKEEPER_SAVES,H_FOULS,H_YELLOW_CARDS,H_RED_CARDS,H_TOTAL_PASSES,H_COMPLETED_PASSES,H_TACKLES,H_ATTACKS,H_DANGEROUS_ATTACKS,A_DATETIME,A_GAMEINFO,A_TEAMNAMES,A_GOALS,A_BALL_POSSESSION,A_GOAL_ATTEMPTS,A_SHOTS_ON_GOAL,A_SHOTS_OFF_GOAL,A_BLOCKED_SHOTS,A_FREE_KICKS,A_CORNER_KICKS,A_OFFSIDES,A_GOALKEEPER_SAVES,A_FOULS,A_YELLOW_CARDS,A_RED_CARDS,A_TOTAL_PASSES,A_COMPLETED_PASSES,A_TACKLES,A_ATTACKS,A_DANGEROUS_ATTACKS,H_CAT,GAMEURL,H_PASSES_IN_THE_FINAL_THIRD,H_HIT_THE_WOODWORK,A_BIG_CHANCES,H_SHOTS_INSIDE_THE_BOX,H_BIG_CHANCES,A_TOUCHES_IN_THE_OPPOSITION_BOX,H_CROSSES,A_CROSSES,A_EXPECTED_GOALS_XG,A_INTERCEPTIONS,H_SHOTS_OUTSIDE_THE_BOX,A_PASSES_IN_THE_FINAL_THIRD,H_THROWINS,H_INTERCEPTIONS,A_SHOTS_OUTSIDE_THE_BOX,H_EXPECTED_GOALS_XG,A_THROWINS,H_CLEARANCES_TOTAL,H_TOUCHES_IN_THE_OPPOSITION_BOX,A_HIT_THE_WOODWORK,A_SHOTS_INSIDE_THE_BOX,A_CLEARANCES_TOTAL,H_HEADED_GOALS,A_HEADED_GOALS,HALFTIME
433,26.10.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 9",Reims,0,46,5,0,3,2,5,4,2,1,10,3.0,,191.0,162.0,,,,26.10.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 9",Brest,0,54,7,1,4,2,10,1,1,0,5,1.0,,,,,,,2,https://www.flashscore.com/match/hQspntL6/#/match-summary/match-statistics/2,,,,,,,,,0.29,1,,,7,3,,0.40,5,,,,,,,,2.0
434,02.11.2024 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 10",PSG,1,66,11,5,4,2,10,4,1,2,0,0.0,,326.0,286.0,,,,02.11.2024 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 10",Lens,0,34,6,2,1,3,0,2,2,4,10,2.0,,,,,,,1,https://www.flashscore.com/match/rX720WuH/#/match-summary/match-statistics/1,,,,,,,,,0.46,3,,,4,4,,2.24,3,,,,,,,,1.0
435,02.11.2024 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 10",PSG,0,70,7,3,1,3,10,3,1,0,3,1.0,0.0,394.0,341.0,,,,02.11.2024 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 10",Lens,0,30,7,0,5,2,3,2,1,3,10,3.0,1.0,,,,,,2,https://www.flashscore.com/match/rX720WuH/#/match-summary/match-statistics/2,,,,,,,,,0.36,5,,,9,5,,0.41,4,,,,,,,,2.0
436,01.11.2024 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 10",Lille,1,55,11,2,6,3,8,1,1,0,3,1.0,,265.0,239.0,,,,01.11.2024 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 10",Lyon,0,45,3,0,1,2,3,1,0,1,8,1.0,,,,,,,1,https://www.flashscore.com/match/bqYbtBlo/#/match-summary/match-statistics/1,,,,,,,,,0.10,2,,,8,8,,1.37,5,,,,,,,,1.0
437,01.11.2024 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 10",Lille,0,39,3,0,2,1,2,3,0,2,9,2.0,,134.0,94.0,,,,01.11.2024 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 10",Lyon,1,61,11,3,5,3,9,8,3,0,2,0.0,,,,,,,2,https://www.flashscore.com/match/bqYbtBlo/#/match-summary/match-statistics/2,,,,,,,,,1.03,2,,,4,2,,0.30,13,,,,,,,,2.0
438,01.11.2024 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 10",Monaco,0,60,3,0,1,2,7,3,0,1,8,1.0,,254.0,216.0,,,,01.11.2024 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 10",Angers,1,40,7,2,2,3,8,1,1,0,7,0.0,,,,,,,1,https://www.flashscore.com/match/0ljCkFRb/#/match-summary/match-statistics/1,,,,,,,,,0.35,6,,,8,5,,0.09,12,,,,,,,,1.0
439,01.11.2024 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 10",Monaco,0,68,8,3,3,2,5,1,0,1,8,0.0,,305.0,258.0,,,,01.11.2024 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 10",Angers,0,32,3,1,1,1,8,3,1,3,5,1.0,,,,,,,2,https://www.flashscore.com/match/0ljCkFRb/#/match-summary/match-statistics/2,,,,,,,,,0.09,11,,,11,5,,1.25,13,,,,,,,,2.0
440,27.10.2024 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 9",Marseille,0,27,2,1,0,1,2,1,2,1,3,1.0,1.0,166.0,133.0,,,,27.10.2024 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 9",PSG,3,73,6,4,2,0,3,1,4,1,2,0.0,0.0,,,,,,1,https://www.flashscore.com/match/AsQgyP6l/#/match-summary/match-statistics/1,,,,,,,,,0.90,4,,,8,4,,0.06,5,,,,,,,,1.0
441,27.10.2024 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 9",Marseille,0,23,3,0,2,1,5,0,0,4,1,,,143.0,108.0,,,,27.10.2024 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 9",PSG,0,77,13,4,7,2,1,1,4,0,5,,,,,,,,2,https://www.flashscore.com/match/AsQgyP6l/#/match-summary/match-statistics/2,,,,,,,,,2.08,5,,,7,5,,0.16,3,,,,,,,,2.0
442,27.10.2024 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 9",Montpellier,0,57,5,1,3,1,9,1,0,1,4,1.0,,260.0,219.0,,,,27.10.2024 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 9",Toulouse,3,43,7,4,1,2,4,0,1,1,9,0.0,,,,,,,1,https://www.flashscore.com/match/vNHAXt6D/#/match-summary/match-statistics/1,,,,,,,,,0.99,4,,,9,2,,0.14,8,,,,,,,,1.0
443,27.10.2024 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 9",Montpellier,0,47,4,1,2,1,11,0,0,2,4,0.0,1.0,227.0,197.0,,,,27.10.2024 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 9",Toulouse,0,53,8,2,4,2,4,3,0,1,11,2.0,0.0,,,,,,2,https://www.flashscore.com/match/vNHAXt6D/#/match-summary/match-statistics/2,,,,,,,,,0.44,6,,,4,7,,0.08,7,,,,,,,,2.0
444,26.10.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 9",Angers,2,42,9,6,2,1,6,0,0,2,6,1.0,,203.0,156.0,,,,26.10.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 9",St Etienne,1,58,13,3,4,6,6,2,0,4,6,2.0,,,,,,,1,https://www.flashscore.com/match/p0vxl2jf/#/match-summary/match-statistics/1,,,,,,,,,1.13,7,,,11,5,,1.68,13,,,,,,,,1.0
445,01.12.2024 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",Le Havre,0,63,1,1,0,0,5,2,0,0,2,2.0,,259.0,234.0,68.0,,,01.12.2024 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",Angers,1,37,3,1,1,1,2,1,1,1,5,0.0,,,,36.0,,,2,https://www.flashscore.com/match/Awj6G3mC/#/match-summary/match-statistics/2,81.0,0,1,1,0,2,29.0,50.0,0.46,5,0,54.0,7,6,1,0.00,12,3,15,0,2,15,0,1,2.0
446,30.11.2024 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",PSG,0,85,11,2,3,6,2,5,1,1,1,,,470.0,438.0,67.0,,,30.11.2024 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",Nantes,0,15,3,1,2,0,1,3,0,2,2,,,,,38.0,,,2,https://www.flashscore.com/match/lUAuV225/#/match-summary/match-statistics/2,91.0,0,0,6,2,13,15.0,40.0,0.26,4,5,50.0,14,7,0,0.72,5,4,33,0,4,32,,,2.0
447,30.11.2024 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",Brest,2,36,8,6,1,1,3,4,0,0,7,3.0,,158.0,136.0,80.0,,,30.11.2024 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",Strasbourg,0,64,4,0,1,3,7,1,0,4,3,1.0,,,,50.0,,,1,https://www.flashscore.com/match/MHJOYp3t/#/match-summary/match-statistics/1,64.0,1,0,7,3,15,20.0,38.0,0.30,1,1,64.0,14,8,1,1.74,9,12,12,0,3,12,,,1.0
448,30.11.2024 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",Brest,1,38,3,2,0,1,5,0,3,3,8,0.0,,188.0,159.0,71.0,,,30.11.2024 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 13",Strasbourg,1,62,8,4,4,0,8,2,1,1,5,1.0,,,,100.0,,,2,https://www.flashscore.com/match/MHJOYp3t/#/match-summary/match-statistics/2,66.0,0,1,2,1,13,0.0,17.0,0.19,0,1,69.0,6,4,3,0.83,8,12,7,0,5,4,,,2.0
449,05.01.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Marseille,3,74,8,4,3,1,3,3,0,0,5,1.0,,503.0,471.0,67.0,,,05.01.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Le Havre,0,26,1,0,1,0,5,0,1,1,3,0.0,,,,58.0,,,1,https://www.flashscore.com/match/08npCrcJ/#/match-summary/match-statistics/1,86.0,1,0,3,1,1,,,0.04,5,4,55.0,7,2,0,0.49,4,6,16,0,1,20,1,0,1.0
450,11.01.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Rennes,1,33,4,3,0,1,8,1,2,1,5,,,169.0,136.0,57.0,,,11.01.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Marseille,1,67,4,2,1,1,5,2,0,2,8,,,,,46.0,,,1,https://www.flashscore.com/match/UJKMKfec/#/match-summary/match-statistics/1,75.0,1,2,4,3,11,33.0,0.0,0.79,4,0,51.0,10,9,1,1.59,7,9,5,0,3,1,,,1.0
451,11.01.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Rennes,0,39,1,1,0,0,5,1,4,4,6,2.0,,195.0,165.0,80.0,,,11.01.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Marseille,1,61,9,5,2,2,6,1,0,1,5,2.0,,,,67.0,,,2,https://www.flashscore.com/match/UJKMKfec/#/match-summary/match-statistics/2,74.0,0,2,1,0,13,14.0,43.0,0.64,6,0,75.0,5,5,2,0.04,15,13,3,0,7,8,0,1,2.0
452,11.01.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Reims,1,50,6,2,3,1,3,1,0,5,5,1.0,,264.0,224.0,43.0,,,11.01.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Nice,2,50,10,7,2,1,5,3,1,1,3,1.0,,,,83.0,,,1,https://www.flashscore.com/match/Muxt8HBi/#/match-summary/match-statistics/1,75.0,0,4,2,1,15,0.0,30.0,1.48,6,4,71.0,4,3,1,0.48,8,13,6,0,9,9,0,1,1.0
453,11.01.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Reims,1,58,6,1,5,0,4,5,0,1,7,3.0,,270.0,240.0,67.0,,,11.01.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Nice,2,42,5,3,1,1,7,0,2,0,4,1.0,,,,75.0,,,2,https://www.flashscore.com/match/Muxt8HBi/#/match-summary/match-statistics/2,77.0,0,3,3,0,9,27.0,0.0,0.93,8,3,71.0,12,3,0,0.32,9,11,10,0,5,16,,,2.0
454,11.01.2025 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Brest,2,31,5,3,2,0,4,1,0,1,3,,,168.0,128.0,100.0,,,11.01.2025 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Lyon,1,69,5,2,2,1,3,5,1,1,4,,,,,50.0,,,1,https://www.flashscore.com/match/rTo42DuT/#/match-summary/match-statistics/1,63.0,0,2,4,1,15,67.0,27.0,0.78,5,1,68.0,10,12,1,0.40,7,19,7,0,4,5,,,1.0
455,11.01.2025 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Brest,0,35,6,3,1,2,6,3,2,1,7,1.0,,141.0,100.0,50.0,,,11.01.2025 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Lyon,0,65,5,1,2,2,7,2,1,3,6,2.0,,,,20.0,,,2,https://www.flashscore.com/match/rTo42DuT/#/match-summary/match-statistics/2,63.0,1,2,5,1,12,50.0,13.0,0.52,3,1,76.0,5,4,1,0.40,10,8,13,0,4,12,,,2.0
456,10.01.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Auxerre,0,30,7,1,2,4,6,5,0,1,3,0.0,,134.0,100.0,45.0,,,10.01.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Lille,0,70,4,1,0,3,3,3,1,1,6,2.0,,,,38.0,,,1,https://www.flashscore.com/match/pE1q8Zeo/#/match-summary/match-statistics/1,57.0,0,0,6,0,11,20.0,43.0,0.22,3,1,73.0,8,8,2,0.33,14,16,13,0,2,15,,,1.0
457,10.01.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Auxerre,0,28,6,2,3,1,2,1,0,4,4,0.0,1.0,114.0,62.0,67.0,,,10.01.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Lille,0,72,9,4,1,4,4,7,0,2,2,2.0,0.0,,,60.0,,,2,https://www.flashscore.com/match/pE1q8Zeo/#/match-summary/match-statistics/2,32.0,0,2,3,0,26,20.0,29.0,1.25,1,3,75.0,13,7,3,0.25,13,20,4,0,6,4,,,2.0
458,10.01.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Nantes,1,31,5,2,1,2,7,2,0,1,8,,,148.0,112.0,100.0,,,10.01.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Monaco,0,69,3,1,2,0,8,6,0,1,7,,,,,100.0,,,1,https://www.flashscore.com/match/vFZBQsCC/#/match-summary/match-statistics/1,63.0,0,2,4,1,12,50.0,31.0,0.49,7,1,68.0,5,4,1,0.39,16,19,6,0,2,6,,,1.0
459,10.01.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Nantes,1,31,5,2,2,1,7,1,1,4,9,3.0,,130.0,90.0,56.0,,,10.01.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Monaco,2,69,12,6,3,3,9,5,0,1,7,0.0,,,,83.0,,,2,https://www.flashscore.com/match/vFZBQsCC/#/match-summary/match-statistics/2,54.0,1,4,4,2,19,40.0,25.0,2.91,2,1,78.0,13,3,3,0.38,8,9,14,0,9,9,0,1,2.0
460,05.01.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Marseille,2,66,7,5,2,0,3,1,0,0,7,,,416.0,391.0,50.0,,,05.01.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Le Havre,1,34,3,1,1,1,7,0,2,3,3,,,,,50.0,,,2,https://www.flashscore.com/match/08npCrcJ/#/match-summary/match-statistics/2,85.0,0,2,4,4,7,0.0,75.0,0.42,4,4,57.0,6,5,1,2.77,4,1,11,0,2,10,0,1,2.0
461,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Angers,1,38,4,1,3,0,5,2,1,4,8,2.0,,171.0,130.0,20.0,,,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Brest,0,62,8,4,3,1,8,0,1,0,5,1.0,,,,64.0,,,1,https://www.flashscore.com/match/YeeTFQcf/#/match-summary/match-statistics/1,67.0,0,0,4,2,12,57.0,23.0,0.69,0,0,71.0,9,7,3,0.57,11,12,9,0,5,7,,,1.0
462,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Angers,1,38,3,1,1,1,6,0,0,0,6,,,158.0,123.0,50.0,,,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Brest,0,62,4,0,3,1,6,4,0,0,6,,,,,50.0,,,2,https://www.flashscore.com/match/YeeTFQcf/#/match-summary/match-statistics/2,78.0,0,0,3,1,12,27.0,22.0,0.18,2,0,80.0,11,4,0,0.99,9,17,14,0,4,6,,,2.0
463,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Lens,0,64,9,1,5,3,7,4,0,2,10,2.0,,265.0,226.0,55.0,,,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Toulouse,0,36,5,2,0,3,10,1,0,1,7,1.0,,,,46.0,,,1,https://www.flashscore.com/match/tbGlN85K/#/match-summary/match-statistics/1,78.0,0,1,4,2,12,14.0,33.0,0.72,7,5,59.0,10,3,0,1.21,4,5,17,0,5,26,,,1.0
464,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Lens,0,66,5,0,1,4,5,3,0,1,10,3.0,1.0,247.0,209.0,75.0,,,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Toulouse,1,34,3,2,1,0,10,0,0,0,5,1.0,0.0,,,50.0,,,2,https://www.flashscore.com/match/tbGlN85K/#/match-summary/match-statistics/2,78.0,0,2,3,0,9,12.0,67.0,1.47,2,2,66.0,8,2,0,0.21,7,5,19,1,3,24,,,2.0
465,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Strasbourg,1,68,4,1,2,1,8,2,0,2,3,1.0,,335.0,304.0,60.0,,,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Auxerre,1,32,5,3,2,0,3,1,0,0,8,1.0,,,,63.0,,,1,https://www.flashscore.com/match/SEvWZokQ/#/match-summary/match-statistics/1,77.0,0,1,3,2,4,11.0,0.0,0.50,4,1,50.0,8,5,1,0.90,9,2,12,0,4,15,,,1.0
466,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Strasbourg,2,52,7,3,1,3,5,2,1,4,7,0.0,,208.0,176.0,63.0,,,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Auxerre,0,48,9,4,4,1,7,2,0,1,5,1.0,,,,64.0,,,2,https://www.flashscore.com/match/SEvWZokQ/#/match-summary/match-statistics/2,61.0,0,2,7,2,12,17.0,19.0,0.82,3,0,75.0,9,1,2,1.41,5,17,12,0,7,9,,,2.0
467,04.01.2025 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Lyon,0,61,5,0,5,0,2,3,0,4,3,,,271.0,238.0,75.0,,,04.01.2025 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Montpellier,0,39,9,4,4,1,3,2,0,0,2,,,,,44.0,,,1,https://www.flashscore.com/match/QkY1a5DD/#/match-summary/match-statistics/1,76.0,0,2,4,0,10,17.0,38.0,0.46,6,1,65.0,8,2,5,0.20,18,11,12,1,4,18,,,1.0
